id;Date;Open;High;Low;Close;Adj_Close;Volume
956;09.03.2006;3.587143;3.681429;3.580000;3.607143;3.607143;5110000
957;10.03.2006;3.587143;3.685714;3.521429;3.650000;3.650000;7047600
958;13.03.2006;3.581429;3.637143;3.574286;3.585714;3.585714;6333600
959;14.03.2006;3.578571;3.658571;3.554286;3.631429;3.631429;3805200
960;15.03.2006;3.602857;3.618571;3.557143;3.587143;3.587143;3675000
961;16.03.2006;3.578571;3.664286;3.575714;3.638571;3.638571;3471300
962;17.03.2006;3.645714;3.777143;3.590000;3.738571;3.738571;9793700
963;20.03.2006;3.764286;3.950000;3.757143;3.868571;3.868571;9045400
964;21.03.2006;3.892857;3.964286;3.850000;3.881429;3.881429;5661600
965;22.03.2006;3.867143;4.021429;3.864286;4.007143;4.007143;7182000
966;23.03.2006;4.011429;4.092857;3.928571;4.041429;4.041429;7041300
967;24.03.2006;4.024286;4.100000;4.004286;4.095714;4.095714;3467800
968;27.03.2006;4.057143;4.157143;4.037143;4.127143;4.127143;5318600
969;28.03.2006;4.141429;4.142857;3.935714;4.004286;4.004286;8407700
970;29.03.2006;4.018571;4.200000;3.992857;4.172857;4.172857;7978600
971;30.03.2006;4.158571;4.192857;4.015714;4.091429;4.091429;6499500
972;31.03.2006;4.071429;4.158571;4.071429;4.141429;4.141429;3915100
973;03.04.2006;4.141429;4.148571;3.997143;4.018571;4.018571;8521800
974;04.04.2006;4.007143;4.021429;3.894286;3.915714;3.915714;11986100
975;05.04.2006;3.850000;4.128571;3.838571;4.094286;4.094286;14086100
976;06.04.2006;4.082857;4.088571;3.992857;4.035714;4.035714;6432300
977;07.04.2006;4.035714;4.160000;3.951429;3.991429;3.991429;4972800
978;10.04.2006;3.985714;4.088571;3.965714;4.035714;4.035714;5165300
979;11.04.2006;4.057143;4.088571;3.977143;4.074286;4.074286;8251600
980;12.04.2006;4.095714;4.155714;4.050000;4.102857;4.102857;6859300
981;13.04.2006;4.082857;4.180000;4.078571;4.170000;4.170000;5076400
982;17.04.2006;4.142857;4.171429;4.107143;4.171429;4.171429;5381600
983;18.04.2006;4.180000;4.267143;4.127143;4.257143;4.257143;8466500
984;19.04.2006;4.252857;4.535714;4.185714;4.440000;4.440000;19187000
985;20.04.2006;4.437143;4.471429;4.290000;4.444286;4.444286;8883000
986;21.04.2006;4.434286;4.470000;4.341429;4.400000;4.400000;9218300
987;24.04.2006;4.405714;4.532857;4.301429;4.462857;4.462857;31042200
988;25.04.2006;4.715714;4.731429;4.457143;4.525714;4.525714;27640900
989;26.04.2006;4.518571;4.571429;4.422857;4.497143;4.497143;14474600
990;27.04.2006;4.541429;4.614286;4.441429;4.470000;4.470000;6516300
991;28.04.2006;4.277143;4.398571;4.228571;4.234286;4.234286;15372000
992;01.05.2006;4.265714;4.300000;4.221429;4.228571;4.228571;10093300
993;02.05.2006;4.228571;4.340000;4.215714;4.314286;4.314286;9424100
994;03.05.2006;4.320000;4.321429;4.230000;4.244286;4.244286;8360800
995;04.05.2006;4.230000;4.292857;4.222857;4.284286;4.284286;3287900
996;05.05.2006;4.277143;4.347143;4.268571;4.328571;4.328571;4868500
997;08.05.2006;4.327143;4.347143;4.271429;4.285714;4.285714;4587100
998;09.05.2006;4.458571;4.597143;4.371429;4.388571;4.388571;15789200
999;10.05.2006;4.390000;4.474286;4.335714;4.415714;4.415714;6365100
1000;11.05.2006;4.402857;4.431429;4.215714;4.251429;4.251429;10653300
1001;12.05.2006;4.250000;4.250000;4.145714;4.227143;4.227143;6456100
1002;15.05.2006;4.192857;4.238571;4.004286;4.064286;4.064286;7114800
1003;16.05.2006;4.071429;4.194286;4.058571;4.094286;4.094286;6390300
1004;17.05.2006;4.101429;4.115714;4.008571;4.012857;4.012857;6195700
1005;18.05.2006;4.005714;4.101429;3.955714;3.958571;3.958571;4592700
1006;19.05.2006;3.950000;4.058571;3.948571;3.981429;3.981429;5382300
1007;22.05.2006;3.962857;4.030000;3.914286;4.000000;4.000000;7256900
1008;23.05.2006;4.034286;4.131429;3.958571;3.990000;3.990000;6094900
1009;24.05.2006;3.971429;4.028571;3.831429;3.991429;3.991429;7155400
1010;25.05.2006;3.992857;4.107143;3.990000;4.107143;4.107143;5455800
1011;26.05.2006;4.114286;4.157143;4.061429;4.118571;4.118571;3797500
1012;30.05.2006;4.097143;4.141429;3.928571;3.928571;3.928571;5427100
1013;31.05.2006;3.954286;4.052857;3.925714;3.955714;3.955714;8331400
1014;01.06.2006;3.945714;4.072857;3.945714;4.072857;4.072857;4203500
1015;02.06.2006;4.071429;4.108571;3.971429;3.992857;3.992857;3879400
1016;05.06.2006;3.967143;4.038571;3.857143;3.897143;3.897143;6242600
1017;06.06.2006;3.912857;3.912857;3.800000;3.841429;3.841429;8615600
1018;07.06.2006;3.841429;3.890000;3.751429;3.771429;3.771429;9676800
1019;08.06.2006;3.738571;3.985714;3.685714;3.968571;3.968571;16986900
1020;09.06.2006;3.975714;3.978571;3.871429;3.932857;3.932857;8463000
1021;12.06.2006;3.918571;3.935714;3.810000;3.868571;3.868571;7510300
1022;13.06.2006;3.842857;4.000000;3.842857;3.934286;3.934286;10831100
1023;14.06.2006;3.957143;4.028571;3.907143;3.998571;3.998571;6212500
1024;15.06.2006;4.002857;4.062857;3.881429;3.957143;3.957143;8722000
1025;16.06.2006;3.951429;3.960000;3.847143;3.874286;3.874286;8561700
1026;19.06.2006;3.905714;4.024286;3.865714;4.002857;4.002857;8585500
1027;20.06.2006;3.948571;3.962857;3.827143;3.868571;3.868571;16476600
1028;21.06.2006;3.888571;3.897143;3.791429;3.881429;3.881429;10173100
1029;22.06.2006;4.007143;4.070000;3.895714;3.952857;3.952857;9859500
1030;23.06.2006;3.930000;3.960000;3.892857;3.905714;3.905714;3780700
1031;26.06.2006;3.924286;4.007143;3.924286;3.957143;3.957143;4006100
1032;27.06.2006;3.965714;3.974286;3.838571;3.844286;3.844286;5217100
1033;28.06.2006;3.874286;3.875714;3.752857;3.794286;3.794286;5618900
1034;29.06.2006;3.800000;3.894286;3.798571;3.880000;3.880000;5491500
1035;30.06.2006;3.892857;3.931429;3.785714;3.887143;3.887143;7066500
1036;03.07.2006;3.908571;3.937143;3.864286;3.891429;3.891429;2731400
1037;05.07.2006;3.854286;3.870000;3.775714;3.805714;3.805714;4793600
1038;06.07.2006;3.795714;3.838571;3.778571;3.802857;3.802857;3276000
1039;07.07.2006;3.795714;3.845714;3.714286;3.807143;3.807143;5056100
1040;10.07.2006;3.822857;3.827143;3.738571;3.778571;3.778571;3127600
1041;11.07.2006;3.747143;3.775714;3.552857;3.618571;3.618571;19475400
1042;12.07.2006;3.622857;3.627143;3.498571;3.512857;3.512857;6599600
1043;13.07.2006;3.480000;3.621429;3.471429;3.557143;3.557143;9004800
1044;14.07.2006;3.542857;3.561429;3.412857;3.455714;3.455714;8575000
1045;17.07.2006;3.428571;3.511429;3.351429;3.401429;3.401429;6465200
1046;18.07.2006;3.397143;3.410000;3.257143;3.342857;3.342857;16231600
1047;19.07.2006;3.327143;3.390000;3.272857;3.384286;3.384286;10269000
1048;20.07.2006;3.387143;3.444286;3.327143;3.335714;3.335714;7718900
1049;21.07.2006;3.324286;3.344286;3.281429;3.292857;3.292857;8186500
1050;24.07.2006;3.295714;3.407143;3.197143;3.394286;3.394286;24825500
1051;25.07.2006;2.712857;2.762857;2.655714;2.682857;2.682857;106622600
1052;26.07.2006;2.735714;2.742857;2.701429;2.718571;2.718571;23378600
1053;27.07.2006;2.757143;3.064286;2.750000;2.888571;2.888571;22501500
1054;28.07.2006;2.888571;3.025714;2.884286;2.978571;2.978571;10544100
1055;31.07.2006;2.985714;2.985714;2.928571;2.955714;2.955714;8388100
1056;01.08.2006;2.962857;3.010000;2.901429;2.928571;2.928571;13189400
1057;02.08.2006;2.971429;3.050000;2.958571;2.977143;2.977143;11226600
1058;03.08.2006;2.964286;2.964286;2.871429;2.912857;2.912857;13385400
1059;04.08.2006;2.940000;3.107143;2.935714;2.994286;2.994286;17391500
1060;07.08.2006;3.000000;3.007143;2.921429;2.954286;2.954286;6384000
1061;08.08.2006;2.971429;2.971429;2.890000;2.900000;2.900000;6967800
1062;09.08.2006;2.914286;2.938571;2.871429;2.880000;2.880000;6594700
1063;10.08.2006;2.860000;2.885714;2.831429;2.878571;2.878571;7313600
1064;11.08.2006;2.882857;2.884286;2.824286;2.840000;2.840000;6278300
1065;14.08.2006;2.842857;2.858571;2.834286;2.844286;2.844286;5253500
1066;15.08.2006;2.862857;2.900000;2.830000;2.850000;2.850000;6462400
1067;16.08.2006;2.860000;2.877143;2.795714;2.824286;2.824286;10453800
1068;17.08.2006;2.800000;2.951429;2.798571;2.861429;2.861429;9569700
1069;18.08.2006;2.871429;2.890000;2.824286;2.835714;2.835714;5793900
1070;21.08.2006;2.841429;2.845714;2.731429;2.788571;2.788571;9548000
1071;22.08.2006;2.771429;2.784286;2.665714;2.677143;2.677143;12518100
1072;23.08.2006;2.678571;2.691429;2.588571;2.668571;2.668571;13015800
1073;24.08.2006;2.660000;2.685714;2.601429;2.652857;2.652857;7628600
1074;25.08.2006;2.638571;2.691429;2.622857;2.674286;2.674286;7109900
1075;28.08.2006;2.695714;2.788571;2.694286;2.750000;2.750000;9011800
1076;29.08.2006;2.761429;2.781429;2.734286;2.765714;2.765714;6967100
1077;30.08.2006;2.784286;2.884286;2.770000;2.870000;2.870000;7435400
1078;31.08.2006;2.885714;2.888571;2.844286;2.860000;2.860000;7647500
1079;01.09.2006;2.861429;2.895714;2.850000;2.860000;2.860000;5992700
1080;05.09.2006;2.874286;2.891429;2.842857;2.890000;2.890000;4260200
1081;06.09.2006;2.978571;3.098571;2.964286;3.002857;3.002857;20215300
1082;07.09.2006;2.980000;2.980000;2.897143;2.902857;2.902857;9782500
1083;08.09.2006;2.891429;2.951429;2.864286;2.891429;2.891429;5731600
1084;11.09.2006;2.858571;2.978571;2.858571;2.945714;2.945714;6344800
1085;12.09.2006;2.952857;3.122857;2.948571;3.107143;3.107143;15677200
1086;13.09.2006;3.071429;3.201429;3.064286;3.180000;3.180000;9378600
1087;14.09.2006;3.161429;3.222857;3.161429;3.211429;3.211429;4983300
1088;15.09.2006;3.235714;3.274286;3.212857;3.245714;3.245714;9599100
1089;18.09.2006;3.264286;3.284286;3.175714;3.190000;3.190000;8449000
1090;19.09.2006;3.178571;3.237143;3.100000;3.135714;3.135714;13532400
1091;20.09.2006;3.167143;3.221429;3.161429;3.210000;3.210000;4520600
1092;21.09.2006;3.205714;3.362857;3.202857;3.275714;3.275714;7473900
1093;22.09.2006;3.277143;3.300000;3.210000;3.287143;3.287143;4979800
1094;25.09.2006;3.325714;3.328571;3.272857;3.300000;3.300000;4502400
1095;26.09.2006;3.321429;3.328571;3.275714;3.282857;3.282857;3538500
1096;27.09.2006;3.285714;3.355714;3.285714;3.312857;3.312857;4239900
1097;28.09.2006;3.321429;3.371429;3.272857;3.301429;3.301429;5580400
1098;29.09.2006;3.315714;3.355714;3.234286;3.254286;3.254286;9544500
1099;02.10.2006;3.255714;3.302857;3.242857;3.258571;3.258571;5057500
1100;03.10.2006;3.258571;3.295714;3.185714;3.291429;3.291429;7105700
1101;04.10.2006;3.280000;3.338571;3.258571;3.314286;3.314286;5247200
1102;05.10.2006;3.335714;3.427143;3.297143;3.407143;3.407143;5028800
1103;06.10.2006;3.407143;3.458571;3.378571;3.444286;3.444286;4361700
1104;09.10.2006;3.455714;3.455714;3.410000;3.428571;3.428571;2941400
1105;10.10.2006;3.441429;3.441429;3.354286;3.374286;3.374286;3579100
1106;11.10.2006;3.351429;3.395714;3.294286;3.340000;3.340000;9109800
1107;12.10.2006;3.328571;3.365714;3.317143;3.344286;3.344286;5347300
1108;13.10.2006;3.362857;3.370000;3.311429;3.314286;3.314286;4435200
1109;16.10.2006;3.334286;3.340000;3.315714;3.317143;3.317143;7366100
1110;17.10.2006;3.314286;3.315714;3.222857;3.247143;3.247143;8232700
1111;18.10.2006;3.257143;3.277143;3.182857;3.198571;3.198571;5683300
1112;19.10.2006;3.182857;3.217143;3.161429;3.162857;3.162857;7921900
1113;20.10.2006;3.160000;3.185714;3.135714;3.177143;3.177143;10821300
1114;23.10.2006;3.181429;3.657143;3.150000;3.297143;3.297143;30411500
1115;24.10.2006;3.901429;4.014286;3.805714;3.910000;3.910000;83430200
1116;25.10.2006;3.948571;3.994286;3.890000;3.962857;3.962857;19505500
1117;26.10.2006;3.964286;3.982857;3.874286;3.964286;3.964286;11428200
1118;27.10.2006;3.950000;3.998571;3.911429;3.941429;3.941429;13521900
1119;30.10.2006;3.952857;3.987143;3.921429;3.987143;3.987143;5996900
1120;31.10.2006;4.000000;4.057143;3.921429;3.951429;3.951429;11556300
1121;01.11.2006;3.958571;4.025714;3.921429;3.935714;3.935714;9830100
1122;02.11.2006;3.890000;3.905714;3.787143;3.814286;3.814286;11160800
1123;03.11.2006;3.820000;3.917143;3.742857;3.814286;3.814286;8771000
1124;06.11.2006;3.828571;3.900000;3.821429;3.894286;3.894286;6659100
1125;07.11.2006;3.850000;3.977143;3.840000;3.948571;3.948571;8931300
1126;08.11.2006;3.935714;4.138571;3.907143;4.125714;4.125714;15641500
1127;09.11.2006;4.118571;4.214286;4.110000;4.131429;4.131429;14364000
1128;10.11.2006;4.151429;4.217143;4.134286;4.197143;4.197143;7702100
1129;13.11.2006;4.220000;4.284286;4.187143;4.212857;4.212857;4727100
